"date","geo_windspeed_10m","geo_windspeed_30m","ukkel_windspeed_10m","ukkel_windspeed_30m","ecmwf_windspeed_10m"
"2020-09-03 00:00:00","3.66","4.44","3.18","4.61",NULL
"2020-09-04 00:00:00","3.11","3.39","2.76","3.79",NULL
"2020-09-05 00:00:00","2.87","3.2","2.32","3.11",NULL
"2020-09-06 00:00:00","1.89","2.42","1.39","2.31",NULL
"2020-09-07 00:00:00","2.12","2.41","1.44","2.06",NULL
"2020-09-08 00:00:00","2.81","3.22","2.32","3.29",NULL
"2020-09-09 00:00:00","2.93","3.46","2.65","3.69",NULL
"2020-09-10 00:00:00","1.92","2.71","2.2","3.36",NULL
"2020-09-11 00:00:00","1.47","1.83","1.52","2.5",NULL
"2020-09-12 00:00:00","2.54","2.83","1.88","2.72",NULL
"2020-09-13 00:00:00","1.96","2.32","1.6","2.16",NULL
"2020-09-14 00:00:00","1.69","2.31","1.84","3.03",NULL
"2020-09-15 00:00:00","1.62","2.18","1.44","2.29",NULL
"2020-09-16 00:00:00","2.94","3.61","2.8","3.64",NULL
"2020-09-17 00:00:00","4.31","5.4","4.47","6.07",NULL
"2020-09-18 00:00:00","4","4.91","4.14","5.58",NULL
"2020-09-19 00:00:00","2.7","3.4","2.24","3.64",NULL
"2020-09-20 00:00:00","2.44","3.18","2.22","3.31",NULL
"2020-09-21 00:00:00","1.57","2","1.3","2.04",NULL
"2020-09-22 00:00:00","1.51","2.04","1.54","2.7",NULL
"2020-09-23 00:00:00","3.95","5.19","4.03","6.33",NULL
"2020-09-24 00:00:00","5.25","6.11","5.14","7.05",NULL
"2020-09-25 00:00:00","6.18","6.66","5.74","7.59",NULL
"2020-09-26 00:00:00","5.73","5.83","4.68","6.79",NULL
"2020-09-27 00:00:00","4.35","4.84","3.02","3.95",NULL
"2020-09-28 00:00:00","2.94","3.42","2.5","3.95",NULL
"2020-09-29 00:00:00","2.46","3.01","2.55","3.47",NULL
"2020-09-30 00:00:00","2.71","3.6","2.21","3.43",NULL
"2020-10-01 00:00:00","3.68","4.86","3.8","5.83",NULL
"2020-10-02 00:00:00","4.07","5.44","4.15","7.12",NULL
"2020-10-03 00:00:00","3.14","3.73","3.09","5.05",NULL
"2020-10-04 00:00:00","6.06","7.51","5.98","8.57",NULL
"2020-10-05 00:00:00","5.42","6.57","5.29","7.24",NULL
"2020-10-06 00:00:00","5.87","6.74","6.36","8.21",NULL
"2020-10-07 00:00:00","4.4","4.88","4.39","5.95",NULL
"2020-10-08 00:00:00","5.64","6.56","5.98","7.85",NULL
"2020-10-09 00:00:00","2.38","2.47","2.14","3.1",NULL
"2020-10-10 00:00:00","4.08","4.4","3.94","5.18",NULL
"2020-10-11 00:00:00","2.87","2.95","2.05","2.92",NULL
"2020-10-12 00:00:00","2.16","2.69","1.84","2.8",NULL
"2020-10-13 00:00:00","3.35","4.31","3.33","5.26",NULL
"2020-10-14 00:00:00","3.37","4.37","3.54","5.36",NULL
"2020-10-15 00:00:00","3.5","4.35","3.76","4.89",NULL
"2020-10-16 00:00:00","2.51","3.12","2.73","3.74",NULL
"2020-10-17 00:00:00","1.03","1.42","1.06","1.97",NULL
"2020-10-18 00:00:00","1.69","2.09","1.68","2.47",NULL
"2020-10-19 00:00:00","2.63","3.27","2.37","4.1",NULL
"2020-10-20 00:00:00","4.62","6.12","4.3","6.87",NULL
"2020-10-21 00:00:00","6.51","8.46","6.73","10.19",NULL
"2020-10-22 00:00:00","3.73","4.41","3.78","5.96",NULL
"2020-10-23 00:00:00","2.82","3.42","2.61","4.32",NULL
"2020-10-24 00:00:00","6.12","7.48","6.18","8.46",NULL
"2020-10-25 00:00:00","5.38","6.74","5.29","7.76",NULL
"2020-10-26 00:00:00","5.25","6.15","5.14","7.12",NULL
"2020-10-27 00:00:00","6","6.95","6.01","7.75",NULL
"2020-10-28 00:00:00","5.73","6.82","6.32","8.63",NULL
"2020-10-29 00:00:00","5.07","5.77","5.11","6.67",NULL
"2020-10-30 00:00:00","5.34","6.18","5.42","6.52",NULL
"2020-10-31 00:00:00","4.75","5.91","4.38","6.55",NULL
"2020-11-01 00:00:00","5.58","6.8","5.76","7.93",NULL
"2020-11-02 00:00:00","7.38","8.38","7.39","9.43",NULL
"2020-11-03 00:00:00","4.6","5.46","4.32","5.67",NULL
"2020-11-04 00:00:00","1.73","2.39","1.38","2.58",NULL
"2020-11-05 00:00:00","1.35","1.92","1.38","3.14",NULL
"2020-11-06 00:00:00","2.82","3.9","3.03","5.14",NULL
"2020-11-07 00:00:00","2.12","2.75","1.65","2.84",NULL
"2020-11-08 00:00:00","2.18","3.55","1.92","3.65",NULL
"2020-11-09 00:00:00","1.81","2.71","1.52","2.72",NULL
"2020-11-10 00:00:00","1.49","2.13","1.56","2.18",NULL
"2020-11-11 00:00:00","2.61","3.4","2.25","3.86",NULL
"2020-11-12 00:00:00","4.28","5.42","4.2","5.75",NULL
"2020-11-13 00:00:00","3.68","5.2","3.96","6.09",NULL
"2020-11-14 00:00:00","4.48","5.98","4.49","6.99",NULL
"2020-11-15 00:00:00","6.88","8.64","6.68","9.46",NULL
"2020-11-16 00:00:00","5.29","5.93","5.6","6.96",NULL
"2020-11-17 00:00:00","4.97","5.77","5.01","5.89",NULL
"2020-11-18 00:00:00","4.71","5.88","4.44","6.3",NULL
"2020-11-19 00:00:00","4.55","4.88","3.99","5.15",NULL
"2020-11-20 00:00:00","2.37","2.97","1.88","3.01",NULL
"2020-11-21 00:00:00","4.89","5.84","4.92","5.97",NULL
"2020-11-22 00:00:00","3.39","4.18","3.81","4.8",NULL
"2020-11-23 00:00:00","1.82","2.21","1.76","2.8",NULL
"2020-11-24 00:00:00","3.21","3.84","2.27","3.58",NULL
"2020-11-25 00:00:00","3.46","4.35","2.63","4.41",NULL
"2020-11-26 00:00:00","1.46","1.72","1.2","1.78",NULL
"2020-11-27 00:00:00","1.92","2.18","1.76","2.58",NULL
"2020-11-28 00:00:00","2.44","3.4","2.71","4.05",NULL
"2020-11-29 00:00:00","2.63","2.95","2.52","3",NULL
"2020-11-30 00:00:00","3.63","4.07","3.66","4.39",NULL
"2020-12-01 00:00:00","4.79","5.32","3.66","5.13",NULL
"2020-12-02 00:00:00","1.82","2.29","1.64","2.34",NULL
"2020-12-03 00:00:00","5.24","6.13","5.27","7.48",NULL
"2020-12-04 00:00:00","6.28","7.59","5.43","7.87",NULL
"2020-12-05 00:00:00","3.26","4.62","3.05","5.67",NULL
"2020-12-06 00:00:00","1.47","2.06","1.4","2.2",NULL
"2020-12-07 00:00:00","2.6","3.04","2.37","3.37",NULL
"2020-12-08 00:00:00","1.48","2.02","1.25","2.49",NULL
"2020-12-09 00:00:00","3.26","3.92","2.49","3.83",NULL
"2020-12-10 00:00:00","3.16","4.19","2.48","4.27",NULL
"2020-12-11 00:00:00","4.06","5.87","3.72","6.31",NULL
"2020-12-12 00:00:00","2.6","3.1","2.3","3.16",NULL
"2020-12-13 00:00:00","4.46","5.36","4.22","5.89",NULL
"2020-12-14 00:00:00","5.06","6.33","4.1","6.07",NULL
"2020-12-15 00:00:00","2.99","3.89","2.28","3.91",NULL
"2020-12-16 00:00:00","3.6","4.94","2.74","4.97",NULL
"2020-12-17 00:00:00","4.41","5.27","4.44","6.02",NULL
"2020-12-18 00:00:00","4.87","6.04","3.72","6.2",NULL
"2020-12-19 00:00:00","5.24","6.72","4.64","7.15",NULL
"2020-12-20 00:00:00","4.19","5.11","3.78","5.5",NULL
"2020-12-21 00:00:00","5.66","7.01","5.66","7.85",NULL
"2020-12-22 00:00:00","5.08","5.65","4.88","6.4",NULL
"2020-12-23 00:00:00","4.5","5.55","4.33","6.32",NULL
"2020-12-24 00:00:00","4.7","5.22","3.84","5.47",NULL
"2020-12-25 00:00:00","2.9","3.37","2.48","4.1",NULL
"2020-12-26 00:00:00","5.42","6.26","5.54","6.8",NULL
"2020-12-27 00:00:00","8.4","9.98","8.57","11.14",NULL
"2020-12-28 00:00:00","2.97","3.87","2.9","4.74",NULL
"2020-12-29 00:00:00","2.76","3.27","2.79","3.9",NULL
"2020-12-30 00:00:00","3.26","3.56","3.24","4.03",NULL
"2020-12-31 00:00:00","1.96","2.28","1.76","2.77",NULL
"2021-01-01 00:00:00","1.93","2.15","1.44","1.64",NULL
"2021-01-02 00:00:00","1.61","1.93","1.4","1.44",NULL
"2021-01-03 00:00:00","2.85","3.37","3.03","3.77",NULL
"2021-01-04 00:00:00","3.88","4.54","3.61","4.55",NULL
"2021-01-05 00:00:00","3.48","4.18","3.44","4.37",NULL
"2021-01-06 00:00:00","2.46","3.05","2.49","3.11",NULL
"2021-01-07 00:00:00","2.98","3.37","3.08","3.87",NULL
"2021-01-08 00:00:00","2.57","3.11","2.72","3.6",NULL
"2021-01-09 00:00:00","1.31","1.63","1.4","2.12",NULL
"2021-01-10 00:00:00","1.62","1.86","1.16","1.67",NULL
"2021-01-11 00:00:00","4.58","5.31","5.04","6.06",NULL
"2021-01-12 00:00:00","5.07","5.74","4.74","6.47",NULL
"2021-01-13 00:00:00","2.97","3.18","2.78","3.78",NULL
"2021-01-14 00:00:00","3.36","3.87","3.04","4.07",NULL
"2021-01-15 00:00:00","2.56","3.15","2.46","3.56",NULL
"2021-01-16 00:00:00","3.3","3.88","2.88","4.03",NULL
"2021-01-17 00:00:00","2.96","3.55","2.62","3.91",NULL
"2021-01-18 00:00:00","4.18","4.87","4.57","5.8",NULL
"2021-01-19 00:00:00","7.51","8.62","7.8","9.33",NULL
"2021-01-20 00:00:00","7.35","8.79","6.84","9.46",NULL
"2021-01-21 00:00:00","8.19","9.73","8.85","11.91",NULL
"2021-01-22 00:00:00","3.32","3.94","3.04","4.1",NULL
"2021-01-23 00:00:00","3.14","3.97","3.24","4.59",NULL
"2021-01-24 00:00:00","3.72","4.34","3.63","5.13",NULL
"2021-01-25 00:00:00","2.87","3.19","2.41","3.26",NULL
"2021-01-26 00:00:00","4.22","4.81","4.28","5.52",NULL
"2021-01-27 00:00:00","3.93","4.82","3.96","5.44",NULL
"2021-01-28 00:00:00","4.39","5.46","4.5","6.65",NULL
"2021-01-29 00:00:00","5.87","6.47","5.75","7.83",NULL
"2021-01-30 00:00:00","4.67","5.5","4.46","5.64",NULL
"2021-01-31 00:00:00","4.11","4.69","3.7","4.7",NULL
"2021-02-01 00:00:00","2.39","2.8","2.34","3.08",NULL
"2021-02-02 00:00:00","4.12","5.06","4.22","6.03",NULL
"2021-02-03 00:00:00","4.98","6.28","5.73","8.34",NULL
"2021-02-04 00:00:00","3.24","3.99","3.22","4.58",NULL
"2021-02-05 00:00:00","2.18","3.02","2.13","3.26",NULL
"2021-02-06 00:00:00","3.69","4.27","3.7","4.31",NULL
"2021-02-07 00:00:00","4.32","4.11","3.64","3.54",NULL
"2021-02-08 00:00:00","4.1","3.8","3.47","2.59",NULL
"2021-02-09 00:00:00","3.95","4.61","3.68","4.04",NULL
"2021-02-10 00:00:00","3.98","5.09","4.28","5.84",NULL
"2021-02-11 00:00:00","2.81","3.87","2.84","4.42",NULL
"2021-02-12 00:00:00","4.96","6.01","4.8","6.4",NULL
"2021-02-13 00:00:00","5.13","6.02","5.46","7.64",NULL
"2021-02-14 00:00:00","4.77","6.01","4.45","7.67",NULL
"2021-02-15 00:00:00","5.24","6.48","4.94","7.19",NULL
"2021-02-16 00:00:00","4.86","6.17","4.66","6.67",NULL
"2021-02-17 00:00:00","5.32","6.25","5.03","6.79",NULL
"2021-02-18 00:00:00","5.08","6.7","4.82","7.37",NULL
"2021-02-19 00:00:00","4.06","5.32","3.64","5.61",NULL
"2021-02-20 00:00:00","5.01","7.06","5","8.03",NULL
"2021-02-21 00:00:00","3.81","5.16","3.67","5.87",NULL
"2021-02-22 00:00:00","3.7","5.45","3.72","6.47",NULL
"2021-02-23 00:00:00","4.74","6.14","4.54","6.9",NULL
"2021-02-24 00:00:00","4.35","5.47","3.68","5.25",NULL
"2021-02-25 00:00:00","2.71","3.66","2.69","4.3",NULL
"2021-02-26 00:00:00","2.72","3.52","2.81","4.21",NULL
"2021-02-27 00:00:00","2.25","3.01","2.84","4.54",NULL
"2021-02-28 00:00:00","3.51","4.61","3.62","5.01",NULL
"2021-03-01 00:00:00","3.21","4.18","3.45","4.84",NULL
"2021-03-02 00:00:00","2.01","2.83","2.15","4.04",NULL
"2021-03-03 00:00:00","1.6","2.04","1.42","2.02",NULL
"2021-03-04 00:00:00","2.57","3.01","2.2","3.24",NULL
"2021-03-05 00:00:00","3.69","4.47","3.57","4.92",NULL
"2021-03-06 00:00:00","2.78","3.63","2.7","4.58",NULL
"2021-03-07 00:00:00","2.22","3.25","2.17","3.57",NULL
"2021-03-08 00:00:00","1.8","2.15","1.7","3.1",NULL
"2021-03-09 00:00:00","2.57","2.73","2.22","2.69",NULL
"2021-03-10 00:00:00","5.4","6.63","5.24","7.37",NULL
"2021-03-11 00:00:00","9.4","10.48","9.38","11.5",NULL
"2021-03-12 00:00:00","7.13","8.17","7.54","9.28",NULL
"2021-03-13 00:00:00","8.29","9.32","8.25","10.64",NULL
"2021-03-14 00:00:00","4.84","5.13","4.35","5.58",NULL
"2021-03-15 00:00:00","5.16","6.05","4.65","6.24",NULL
"2021-03-16 00:00:00","2.78","3.06","2.57","3.33",NULL
"2021-03-17 00:00:00","4.1","4.81","3.08","4.45",NULL
"2021-03-18 00:00:00","2.58","2.82","1.89","2.53",NULL
"2021-03-19 00:00:00","4.43","5.55","4.42","6.02",NULL
"2021-03-20 00:00:00","2.52","3.02","2.13","2.81",NULL
"2021-03-21 00:00:00","3.96","4.71","3.48","4.73",NULL
"2021-03-22 00:00:00","2.11","2.7","1.85","2.86",NULL
"2021-03-23 00:00:00","2.4","2.97","1.82","2.27",NULL
"2021-03-24 00:00:00","2.7","3.73","2.63","4.17",NULL
"2021-03-25 00:00:00","2.65","3.14","2.32","2.91",NULL
"2021-03-26 00:00:00","5.09","6.27","5.16","7.24",NULL
"2021-03-27 00:00:00","5.33","5.91","5.29","6.37",NULL
"2021-03-28 00:00:00","5.08","5.81","4.97","6.57",NULL
"2021-03-29 00:00:00","3.7","4.57","3.42","4.64",NULL
"2021-03-30 00:00:00","1.74","2.33","1.74","2.25",NULL
"2021-03-31 00:00:00","1.57","2.03","1.72","2.56",NULL
"2021-04-01 00:00:00","3.2","3.6","2.85","3.45",NULL
"2021-04-02 00:00:00","4.53","5.6","4.42","6.17",NULL
"2021-04-03 00:00:00","4.16","4.99","3.68","5.17",NULL
"2021-04-04 00:00:00","2.39","2.66","1.94","2.7",NULL
"2021-04-05 00:00:00","5.82","6.41","5.02","6.63",NULL
"2021-04-06 00:00:00","5.06","5.15","4.19","5.33",NULL
"2021-04-07 00:00:00","4.92","5.28","4.54","5.61",NULL
"2021-04-08 00:00:00","3.09","3.67","2.94","3.97",NULL
"2021-04-09 00:00:00","2.99","3.6","3","4.22",NULL
"2021-04-10 00:00:00","3.25","3.46","2.26","4.16",NULL
"2021-04-11 00:00:00","4.18","4.91","3.12","4.45",NULL
"2021-04-12 00:00:00","2.55","2.89","2.09","2.72",NULL
"2021-04-13 00:00:00","1.7","2.12","1.64","2.3",NULL
"2021-04-14 00:00:00","2.5","2.93","2.06","3.06",NULL
"2021-04-15 00:00:00","2.7","3.37","2.46","4.15",NULL
"2021-04-16 00:00:00","3.24","3.98","2.78","3.98",NULL
"2021-04-17 00:00:00","3.64","4.42","3.27","4.56",NULL
"2021-04-18 00:00:00","2.42","2.87","2.32","3.19",NULL
"2021-04-19 00:00:00","2.11","2.54","1.84","2.72",NULL
"2021-04-20 00:00:00","1.51","1.93","1.37","1.95",NULL
"2021-04-21 00:00:00","3.44","3.93","2.96","3.63",NULL
"2021-04-22 00:00:00","3.61","4.66","3.58","5.13",NULL
"2021-04-23 00:00:00","3.07","4.3","3.15","5.17",NULL
"2021-04-24 00:00:00","4.08","5.25","4.4","6.14",NULL
"2021-04-25 00:00:00","4.43","5.49","4.39","6.21",NULL
"2021-04-26 00:00:00","4.07","4.96","4.2","6.32",NULL
"2021-04-27 00:00:00","2.7","3.21","2.89","3.9",NULL
"2021-04-28 00:00:00","3.04","3.75","2.47","4.06",NULL
"2021-04-29 00:00:00","4.08","4.53","3.72","4.64",NULL
"2021-04-30 00:00:00","2.29","2.66","1.94","2.5",NULL
"2021-05-01 00:00:00","2.38","2.77","2.13","2.8",NULL
"2021-05-02 00:00:00","2.59","2.83","2.27","2.86",NULL
"2021-05-03 00:00:00","4.47","5.51","4.64","6.55",NULL
"2021-05-04 00:00:00","8.52","9.91","9.04","11.97",NULL
"2021-05-05 00:00:00","4.73","5.17","4.75","6.32",NULL
"2021-05-06 00:00:00","2.91","3.44","2.87","3.73",NULL
"2021-05-07 00:00:00","3.07","3.47","2.96","4.06",NULL
"2021-05-08 00:00:00","4.32","6.04","4.46","6.92",NULL
"2021-05-09 00:00:00","4.68","6.58","4.67","7.71",NULL
"2021-05-10 00:00:00","4.83","5.92","5.24","7.3",NULL
"2021-05-11 00:00:00","1.91","2.32","1.98","2.91",NULL
"2021-05-12 00:00:00","2.45","3.03","2.61","3.6",NULL
"2021-05-13 00:00:00","2.32","3.24","2.6","4.29",NULL
"2021-05-14 00:00:00","2.22","3.12","2.59","4.38",NULL
"2021-05-15 00:00:00","3.33","4.07","3.69","5.52",NULL
"2021-05-16 00:00:00","3.63","4.13","3.66","4.61",NULL
"2021-05-17 00:00:00","4.6","5.33","4.57","5.88",NULL
"2021-05-18 00:00:00","3.44","3.72","3.47","4.09",NULL
"2021-05-19 00:00:00","2.86","3.29","2.46","3.41",NULL
"2021-05-20 00:00:00","4.1","4.89","4.11","5.61",NULL
"2021-05-21 00:00:00","7.49","8.43","7.64","9.67",NULL
"2021-05-22 00:00:00","5.96","6.94","6.53","8.25",NULL
"2021-05-23 00:00:00","4.99","5.96","5.33","7.2",NULL
"2021-05-24 00:00:00","4.99","6.09","5.31","7.83",NULL
"2021-05-25 00:00:00","5.04","5.54","4.71","6.99",NULL
"2021-05-26 00:00:00","4.05","4.5","3.66","4.93",NULL
"2021-05-27 00:00:00","3.61","4.23","3.58","4.57",NULL
"2021-05-28 00:00:00","2.13","2.57","2.18","3.22",NULL
"2021-05-29 00:00:00","2.92","3.84","2.89","4.48",NULL
"2021-05-30 00:00:00","3.28","3.79","3.42","4.61",NULL
"2021-05-31 00:00:00","2.92","3.56","2.93","4.22",NULL
"2021-06-01 00:00:00","3.21","4.26","3.58","5.63",NULL
"2021-06-02 00:00:00","2.51","3.24","2.52","4.05",NULL
"2021-06-03 00:00:00","2.51","3.05","2.28","3.17",NULL
"2021-06-04 00:00:00","1.99","2.21","1.99","2.29",NULL
"2021-06-05 00:00:00","2.99","3.32","2.66","3.36",NULL
"2021-06-06 00:00:00","2.17","2.57","1.96","2.37",NULL
"2021-06-07 00:00:00","2.18","2.8","2.05","3.05",NULL
"2021-06-08 00:00:00","1.72","2.08","1.76","2.62",NULL
"2021-06-09 00:00:00","1.85","2.1","1.62","2.03",NULL
"2021-06-10 00:00:00","2.27","2.3","1.97","2.2",NULL
"2021-06-11 00:00:00","2.53","2.79","2.2","2.72",NULL
"2021-06-12 00:00:00","3.13","3.74","3.04","3.77",NULL
"2021-06-13 00:00:00","1.7","2.21","1.9","3.09",NULL
"2021-06-14 00:00:00","2.11","2.62","1.88","2.65",NULL
"2021-06-15 00:00:00","2.69","3.33","2.82","3.75",NULL
"2021-06-16 00:00:00","2","2.56","2.08","3.14",NULL
"2021-06-17 00:00:00","2.9","4.12","2.96","4.58",NULL
"2021-06-18 00:00:00","3.82","5.08","3.91","5.51",NULL
"2021-06-19 00:00:00","3","3.48","3.14","3.83",NULL
"2021-06-20 00:00:00","3.35","3.88","3.54","4.78",NULL
"2021-06-21 00:00:00","3.81","4.05","3.39","4.27",NULL
"2021-06-22 00:00:00","4.06","4.91","4.03","5.6",NULL
"2021-06-23 00:00:00","2.94","3.47","2.96","3.96",NULL
"2021-06-24 00:00:00","2.29","2.67","2.32","2.95",NULL
"2021-06-25 00:00:00","2.87","3.23","2.66","3.33",NULL
"2021-06-26 00:00:00","1.78","1.93","1.98","2.76",NULL
"2021-06-27 00:00:00","2.24","2.66","2.22","2.8",NULL
"2021-06-28 00:00:00","1.62","2.18","1.78","2.72",NULL
"2021-06-29 00:00:00","2.8","3.2","2.72","3.47",NULL
"2021-06-30 00:00:00","3.14","3.53","2.85","3.58",NULL
"2021-07-01 00:00:00","2.89","3.05","2.6","3.41",NULL
"2021-07-02 00:00:00","1.86","2.31","1.85","2.64",NULL
"2021-07-03 00:00:00","2.09","2.86","1.95","3.18",NULL
"2021-07-04 00:00:00","1.89","2.39","1.94","3.37",NULL
"2021-07-05 00:00:00","2.58","3.19","2.29","3.7",NULL
"2021-07-06 00:00:00","5.77","7.16","5.69","8.55",NULL
"2021-07-07 00:00:00","3.06","4.01","3.16","4.63",NULL
"2021-07-08 00:00:00","1.67","1.86","1.52","2.09",NULL
"2021-07-09 00:00:00","2.14","2.23","1.81","2.11",NULL
"2021-07-10 00:00:00","1.46","1.63","1.44","2.03",NULL
"2021-07-11 00:00:00","1.79","2.07","1.81","2.29",NULL
"2021-07-12 00:00:00","1.73","2.19","1.64","2.66",NULL
"2021-07-13 00:00:00","3.11","3.43","1.98","2.58",NULL
"2021-07-14 00:00:00","4.95","5.96","4.72","6.37",NULL
"2021-07-15 00:00:00","4.82","5.88","3.53","4.99",NULL
"2021-07-16 00:00:00","3.52","4","2.48","3.81",NULL
"2021-07-17 00:00:00","3.07","3.75","2.79","3.88",NULL
"2021-07-18 00:00:00","2.6","3.74","2.9","4.79",NULL
"2021-07-19 00:00:00","2.21","2.82","2.45","3.6",NULL
"2021-07-20 00:00:00","2.09","2.51","2","2.74",NULL
"2021-07-21 00:00:00","1.86","2.44","1.92","2.95",NULL
"2021-07-22 00:00:00","2.18","2.67","1.86","2.49",NULL
"2021-07-23 00:00:00","2.92","3.89","3.01","4.38",NULL
"2021-07-24 00:00:00","2.45","3.38","2.28","4.01",NULL
"2021-07-25 00:00:00","2.35","3.23","2.66","4.44",NULL
"2021-07-26 00:00:00","2.89","3.78","3.54","5.08",NULL
"2021-07-27 00:00:00","3.2","3.98","3.13","4.79",NULL
"2021-07-28 00:00:00","4.88","5.53","4.69","6.56",NULL
"2021-07-29 00:00:00","4.57","5","4.04","5.06",NULL
"2021-07-30 00:00:00","4.72","5.82","4.74","6.84",NULL
"2021-07-31 00:00:00","4.31","4.61","4.03","4.95",NULL
"2021-08-01 00:00:00","2.61","2.92","2.35","3.36",NULL
"2021-08-02 00:00:00","1.86","2.3","1.82","3.12",NULL
"2021-08-03 00:00:00","1.7","2.1","1.82","2.75",NULL
"2021-08-04 00:00:00","1.41","1.69","1.14","1.52",NULL
"2021-08-05 00:00:00","2.06","2.63","1.78","3.08",NULL
"2021-08-06 00:00:00","4.69","5.36","4.3","6.05",NULL
"2021-08-07 00:00:00","4.07","4.98","3.74","5.56",NULL
"2021-08-08 00:00:00","5.33","6.05","5.13","6.85",NULL
"2021-08-09 00:00:00","3.83","4.68","3.67","5.84",NULL
"2021-08-10 00:00:00","2.66","3.06","2.46","3.88",NULL
"2021-08-11 00:00:00","1.85","2.24","1.55","2.03",NULL
"2021-08-12 00:00:00","1.43","1.6","1.22","1.7",NULL
"2021-08-13 00:00:00","2.58","2.93","2.08","2.65",NULL
"2021-08-14 00:00:00","2.2","2.64","2.12","3.03",NULL
"2021-08-15 00:00:00","2.92","3.34","2.53","3.31",NULL
"2021-08-16 00:00:00","4.14","4.5","4.03","5.27",NULL
"2021-08-17 00:00:00","3.46","3.65","3.43","4.48",NULL
"2021-08-18 00:00:00","3.38","3.77","3.44","4.58",NULL
"2021-08-19 00:00:00","3.45","3.78","3.12","4.11",NULL
"2021-08-20 00:00:00","2.18","2.48","1.98","2.48",NULL
"2021-08-21 00:00:00","1.77","2.39","1.8","2.94",NULL
"2021-08-22 00:00:00","3.62","4.16","3.5","4.72",NULL
"2021-08-23 00:00:00","3.57","4.13","2.9","4.29",NULL
"2021-08-24 00:00:00","3.62","4.57","3.8","5.61",NULL
"2021-08-25 00:00:00","2.84","3.79","2.41","4.07",NULL
"2021-08-26 00:00:00","3.66","4.11","3.1","4.11",NULL
"2021-08-27 00:00:00","3.24","3.62","2.45","3.33",NULL
"2021-08-28 00:00:00","3.54","4.04","3.02","4.03",NULL
"2021-08-29 00:00:00","3.58","4.08","2.96","4.35",NULL
"2021-08-30 00:00:00","3.48","4.22","2.64","3.81",NULL
"2021-08-31 00:00:00","3.13","3.94","2.66","3.92",NULL
"2021-09-01 00:00:00","2.42","3.12","2.21","3.79",NULL
"2021-09-02 00:00:00","2.88","3.71","2.82","4.76",NULL
"2021-09-03 00:00:00","2.58","3.15","2.27","3.04",NULL
"2021-09-04 00:00:00","2.54","3.28","2.2","3.04",NULL
"2021-09-05 00:00:00","1.87","2.4","1.4","2.2",NULL
"2021-09-06 00:00:00","1.35","1.92","1.37","2.37",NULL
"2021-09-07 00:00:00","1.89","2.63","1.8","2.9",NULL
"2021-09-08 00:00:00","2.6","3.51","2.5","4.7",NULL
"2021-09-09 00:00:00","2.4","3.37","2.47","3.95",NULL
"2021-09-10 00:00:00","2.75","3.49","2.54","4.01",NULL
"2021-09-11 00:00:00","3.05","3.36","2.49","3.41",NULL
"2021-09-12 00:00:00","2.1","2.51","1.69","2.13",NULL
"2021-09-13 00:00:00","2.06","2.86","1.99","2.98",NULL
"2021-09-14 00:00:00","2.16","3.19","1.8","3.57",NULL
"2021-09-15 00:00:00","2.56","3.01","2.29","3.34",NULL
"2021-09-16 00:00:00","1.87","2.25","1.6","2.29",NULL
"2021-09-17 00:00:00","1.52","1.9","1.4","1.97",NULL
"2021-09-18 00:00:00","1.99","2.62","2.02","2.92",NULL
"2021-09-19 00:00:00","1.89","2.44","2.13","3.49",NULL
"2021-09-20 00:00:00","2.34","2.94","2.31","2.91",NULL
"2021-09-21 00:00:00","1.76","2.64","2.26","3.7",NULL
"2021-09-22 00:00:00","1.38","1.56","1.22","1.87",NULL
"2021-09-23 00:00:00","3.08","3.55","2.7","3.83",NULL
"2021-09-24 00:00:00","3.09","3.5","2.72","3.37",NULL
"2021-09-25 00:00:00","1.87","2.22","1.48","2.27",NULL
"2021-09-26 00:00:00","2.66","3.62","2.61","4.5",NULL
"2021-09-27 00:00:00","3.99","4.93","3.34","5.14",NULL
"2021-09-28 00:00:00","3.02","3.98","2.26","4.05",NULL
"2021-09-29 00:00:00","4.43","5.19","4.12","5.97",NULL
"2021-09-30 00:00:00","3.71","4.55","3.32","5.24",NULL
"2021-10-01 00:00:00","4.92","6.19","4.47","6.7",NULL
"2021-10-02 00:00:00","5.19","6.54","5.14","7.84",NULL
"2021-10-03 00:00:00","4.78","5.69","5.35","8.31",NULL
"2021-10-04 00:00:00","4.34","5.46","3.79","5.51",NULL
"2021-10-05 00:00:00","5","6.41","4.77","7.53",NULL
"2021-10-06 00:00:00","4.92","5.32","4.72","6.07",NULL
"2021-10-07 00:00:00","1.45","1.96","1.45","2.55",NULL
"2021-10-08 00:00:00","1.94","2.9","2.22","3.82",NULL
"2021-10-09 00:00:00","1.96","2.56","2.08","3.53",NULL
"2021-10-10 00:00:00","1.44","1.73","1.16","1.74",NULL
"2021-10-11 00:00:00","2.25","2.56","1.67","2.52",NULL
"2021-10-12 00:00:00","2.92","3.45","2.2","3.58",NULL
"2021-10-13 00:00:00","1.98","2.13","1.41","2.1",NULL
"2021-10-14 00:00:00","2.91","3.45","2.48","3.83",NULL
"2021-10-15 00:00:00","2.51","2.97","1.96","2.86",NULL
"2021-10-16 00:00:00","1.36","1.74","1.09","1.81",NULL
"2021-10-17 00:00:00","1.85","2.22","1.16","1.83",NULL
